Name,Image URL,Image Local Path
甲壳龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_097.png,media\CSM1a_Ua_097.png
暴飞龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_098.png,media\CSM1a_R_098.png
暴飞龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_098.png,media\CSM1a_Ra_098.png
暴飞龙GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_RR_099.png,media\CSM1a_RR_099.png
黏黏宝,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C100_NUMERA.png,media\CCSM1a_C100_NUMERA.png
黏黏宝,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_100.png,media\CSM1a_Ca_100.png
黏美儿,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C101_NUMEIRU.png,media\CCSM1a_C101_NUMEIRU.png
黏美儿,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_101.png,media\CSM1a_Ca_101.png
黏美龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_102.png,media\CSM1a_R_102.png
黏美龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_102.png,media\CSM1a_Ra_102.png
心鳞宝,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C103_JYARAKO.png,media\CCSM1a_C103_JYARAKO.png
心鳞宝,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_103.png,media\CSM1a_Ca_103.png
鳞甲龙,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C104_JYARANGO.png,media\CCSM1a_C104_JYARANGO.png
鳞甲龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_104.png,media\CSM1a_Ca_104.png
杖尾鳞甲龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_105.png,media\CSM1a_R_105.png
杖尾鳞甲龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_105.png,media\CSM1a_Ra_105.png
究极奈克洛兹玛GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_RR_106.png,media\CSM1a_RR_106.png
吉利蛋,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C107_RAKKI.png,media\CCSM1a_C107_RAKKI.png
吉利蛋,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C107a_RAKKI.png,media\CCSM1a_C107a_RAKKI.png
幸福蛋,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_108.png,media\CSM1a_R_108.png
幸福蛋,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_108.png,media\CSM1a_Ra_108.png
伊布,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C109_IBUI.png,media\CCSM1a_C109_IBUI.png
伊布,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_109.png,media\CSM1a_Ca_109.png
多边兽,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C110_PORIGON.png,media\CCSM1a_C110_PORIGON.png
多边兽,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_110.png,media\CSM1a_Ca_110.png
多边兽2型,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C111_PORIGON2.png,media\CCSM1a_C111_PORIGON2.png
多边兽2型,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_111.png,media\CSM1a_Ca_111.png
多边兽乙型,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_112.png,media\CSM1a_R_112.png
多边兽乙型,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_112.png,media\CSM1a_Ra_112.png
凤王,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U113_HOO.png,media\CCSM1a_U113_HOO.png
凤王,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_113.png,media\CSM1a_Ua_113.png
旋转洛托姆,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U114_SUPINROTOMU.png,media\CCSM1a_U114_SUPINROTOMU.png
旋转洛托姆,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_114.png,media\CSM1a_Ua_114.png
小箭雀,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C115_YAYAKOMA.png,media\CCSM1a_C115_YAYAKOMA.png
小箭雀,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_115.png,media\CSM1a_Ca_115.png
火箭雀,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C116_HINOYAKOMA.png,media\CCSM1a_C116_HINOYAKOMA.png
火箭雀,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_116.png,media\CSM1a_Ca_116.png
烈箭鹰,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U117_FUAIARO.png,media\CCSM1a_U117_FUAIARO.png
烈箭鹰,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_117.png,media\CSM1a_Ua_117.png
智挥猩,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_118.png,media\CSM1a_R_118.png
智挥猩,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_118.png,media\CSM1a_Ra_118.png
究极球,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C119_URUTORABORU.png,media\CCSM1a_C119_URUTORABORU.png
究极球,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_119.png,media\CSM1a_Ca_119.png
能量回收,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U120_ENERUGIKAISHU.png,media\CCSM1a_U120_ENERUGIKAISHU.png
能量回收,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_120.png,media\CSM1a_Ua_120.png
订购平板,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_C121_OTORIYOSEPADDO.png,media\CCSM1a_C121_OTORIYOSEPADDO.png
订购平板,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ca_121.png,media\CSM1a_Ca_121.png
改造之锤,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U122_KAIZOHAMMA.png,media\CCSM1a_U122_KAIZOHAMMA.png
改造之锤,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_122.png,media\CSM1a_Ua_122.png
巢穴球,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U123_NESUTOBORU.png,media\CCSM1a_U123_NESUTOBORU.png
巢穴球,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_123.png,media\CSM1a_Ua_123.png
打火石,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U124_HIUCHIISHI.png,media\CCSM1a_U124_HIUCHIISHI.png
打火石,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_124.png,media\CSM1a_Ua_124.png
异兽之环,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U125_BISUTORINGU.png,media\CCSM1a_U125_BISUTORINGU.png
异兽之环,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_125.png,media\CSM1a_Ua_125.png
场地吹风机,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U126_FUIRUDOBUROA.png,media\CCSM1a_U126_FUIRUDOBUROA.png
场地吹风机,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_126.png,media\CSM1a_Ua_126.png
多重转换,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U127_MARUCHITSUKEKAE.png,media\CCSM1a_U127_MARUCHITSUKEKAE.png
多重转换,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_127.png,media\CSM1a_Ua_127.png
全满药,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U128_MANTANNOKUSURI.png,media\CCSM1a_U128_MANTANNOKUSURI.png
全满药,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_128.png,media\CSM1a_Ua_128.png
逃脱滑板,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U129_ESUKEPUBODO.png,media\CCSM1a_U129_ESUKEPUBODO.png
逃脱滑板,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_129.png,media\CSM1a_Ua_129.png
学习装置,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U130_GAKUSHUSOCHI.png,media\CCSM1a_U130_GAKUSHUSOCHI.png
学习装置,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_130.png,media\CSM1a_Ua_130.png
钢铁平底锅,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U131_KOTETSUNOFURAIPAN.png,media\CCSM1a_U131_KOTETSUNOFURAIPAN.png
钢铁平底锅,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_131.png,media\CSM1a_Ua_131.png
讲究头盔,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U132_KODAWARIMETTO.png,media\CCSM1a_U132_KODAWARIMETTO.png
讲究头盔,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_132.png,media\CSM1a_Ua_132.png
咒术之符,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U133_NOROINOFUDA.png,media\CCSM1a_U133_NOROINOFUDA.png
咒术之符,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_133.png,media\CSM1a_Ua_133.png
干劲腰带,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U134_HASSURUBERUTO.png,media\CCSM1a_U134_HASSURUBERUTO.png
干劲腰带,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_134.png,media\CSM1a_Ua_134.png
金属护目镜,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U135_METARUGOGURU.png,media\CCSM1a_U135_METARUGOGURU.png
金属护目镜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_135.png,media\CSM1a_Ua_135.png
千金小姐,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U136_OJOSAMA.png,media\CCSM1a_U136_OJOSAMA.png
千金小姐,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_136.png,media\CSM1a_Ua_136.png
卡奇,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U137_KAKI.png,media\CCSM1a_U137_KAKI.png
卡奇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_137.png,media\CSM1a_Ua_137.png
古兹马,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U138_GUZUMA.png,media\CCSM1a_U138_GUZUMA.png
古兹马,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_138.png,media\CSM1a_Ua_138.png
扎奥博,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U139_ZAOBO.png,media\CCSM1a_U139_ZAOBO.png
扎奥博,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_139.png,media\CSM1a_Ua_139.png
大吾的决断,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_R_140.png,media\CSM1a_R_140.png
大吾的决断,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ra_140.png,media\CSM1a_Ra_140.png
北尚与南厦,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U141_NOBORITOKUDARI.png,media\CCSM1a_U141_NOBORITOKUDARI.png
北尚与南厦,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_141.png,media\CSM1a_Ua_141.png
小枫与小南,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U142_FUTORAN.png,media\CCSM1a_U142_FUTORAN.png
小枫与小南,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_142.png,media\CSM1a_Ua_142.png
布尔美丽,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U143_PURUMERI.png,media\CCSM1a_U143_PURUMERI.png
布尔美丽,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_143.png,media\CSM1a_Ua_143.png
阿蜜,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U144_MIKAN.png,media\CCSM1a_U144_MIKAN.png
阿蜜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_144.png,media\CSM1a_Ua_144.png
露莎米奈◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_PR_145.png,media\CSM1a_PR_145.png
月轮祭坛,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U146_GETSURINNOSAIDAN.png,media\CCSM1a_U146_GETSURINNOSAIDAN.png
月轮祭坛,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_146.png,media\CSM1a_Ua_146.png
日轮祭坛,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U147_NICHIRINNOSAIDAN.png,media\CCSM1a_U147_NICHIRINNOSAIDAN.png
日轮祭坛,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_147.png,media\CSM1a_Ua_147.png
火力工厂◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_PR_148.png,media\CSM1a_PR_148.png
弗拉达利研究所,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U149_FURADARIRABO.png,media\CCSM1a_U149_FURADARIRABO.png
弗拉达利研究所,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_149.png,media\CSM1a_Ua_149.png
异兽能量◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_PR_150.png,media\CSM1a_PR_150.png
彩虹能量,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1a_U151_REIMBOENERUGI.png,media\CCSM1a_U151_REIMBOENERUGI.png
彩虹能量,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_Ua_151.png,media\CSM1a_Ua_151.png
飞天螳螂,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_152.png,media\CSM1a_S_152.png
小火龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_153.png,media\CSM1a_S_153.png
火恐龙,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_154.png,media\CSM1a_S_154.png
饭匙蛇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_155.png,media\CSM1a_S_155.png
怨影娃娃,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_156.png,media\CSM1a_S_156.png
好啦鱿,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_157.png,media\CSM1a_S_157.png
乌贼王,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_158.png,media\CSM1a_S_158.png
毒贝比,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_159.png,media\CSM1a_S_159.png
小磁怪,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_160.png,media\CSM1a_S_160.png
三合一磁怪,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_161.png,media\CSM1a_S_161.png
自爆磁怪,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_162.png,media\CSM1a_S_162.png
铁哑铃,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_163.png,media\CSM1a_S_163.png
金属怪,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_164.png,media\CSM1a_S_164.png
铁火辉夜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_165.png,media\CSM1a_S_165.png
纸御剑,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_166.png,media\CSM1a_S_166.png
智挥猩,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_S_167.png,media\CSM1a_S_167.png
喷火龙GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_168.png,media\CSM1a_SR_168.png
凤王GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_169.png,media\CSM1a_SR_169.png
莱希拉姆GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_170.png,media\CSM1a_SR_170.png
超梦GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_171.png,media\CSM1a_SR_171.png
太阳伊布GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_172.png,media\CSM1a_SR_172.png
诅咒娃娃GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_173.png,media\CSM1a_SR_173.png
卡璞·蝶蝶GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_174.png,media\CSM1a_SR_174.png
露奈雅拉GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_175.png,media\CSM1a_SR_175.png
四颚针龙GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_176.png,media\CSM1a_SR_176.png
巨金怪GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_177.png,media\CSM1a_SR_177.png
索尔迦雷欧GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_178.png,media\CSM1a_SR_178.png
纸御剑GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_179.png,media\CSM1a_SR_179.png
垒磊石GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_180.png,media\CSM1a_SR_180.png
究极奈克洛兹玛GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_181.png,media\CSM1a_SR_181.png
千金小姐,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_182.png,media\CSM1a_SR_182.png
卡奇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_183.png,media\CSM1a_SR_183.png
古兹马,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_184.png,media\CSM1a_SR_184.png
大吾的决断,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_185.png,media\CSM1a_SR_185.png
北尚与南厦,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_186.png,media\CSM1a_SR_186.png
小枫与小南,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_187.png,media\CSM1a_SR_187.png
布尔美丽,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_188.png,media\CSM1a_SR_188.png
阿蜜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SR_189.png,media\CSM1a_SR_189.png
喷火龙GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_190.png,media\CSM1a_SSR_190.png
凤王GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_191.png,media\CSM1a_SSR_191.png
莱希拉姆GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_192.png,media\CSM1a_SSR_192.png
爆焰龟兽GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_193.png,media\CSM1a_SSR_193.png
超梦GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_194.png,media\CSM1a_SSR_194.png
太阳伊布GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_195.png,media\CSM1a_SSR_195.png
诅咒娃娃GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_196.png,media\CSM1a_SSR_196.png
四颚针龙GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_197.png,media\CSM1a_SSR_197.png
巨钳螳螂GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_198.png,media\CSM1a_SSR_198.png
巨金怪GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_199.png,media\CSM1a_SSR_199.png
垒磊石GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_SSR_201.png,media\CSM1a_SSR_201.png
卡璞·蝶蝶GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_202.png,media\CSM1a_UR_202.png
露奈雅拉GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_203.png,media\CSM1a_UR_203.png
索尔迦雷欧GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_204.png,media\CSM1a_UR_204.png
究极奈克洛兹玛GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_205.png,media\CSM1a_UR_205.png
巢穴球,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_206.png,media\CSM1a_UR_206.png
场地吹风机,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_207.png,media\CSM1a_UR_207.png
异兽之环,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_208.png,media\CSM1a_UR_208.png
逃脱滑板,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_209.png,media\CSM1a_UR_209.png
钢铁平底锅,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_210.png,media\CSM1a_UR_210.png
彩虹能量,https://pic.iyingdi.com/yingdiimg/pcards/CSM1a_UR_211.png,media\CSM1a_UR_211.png
走路草,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C001_NAZONOKUSA.png,media\CCSM1b_C001_NAZONOKUSA.png
走路草,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_001.png,media\CSM1b_Ca_001.png
臭臭花,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C002_KUSAIHANA.png,media\CCSM1b_C002_KUSAIHANA.png
臭臭花,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_002.png,media\CSM1b_Ca_002.png
霸王花,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_R_003.png,media\CSM1b_R_003.png
霸王花,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ra_003.png,media\CSM1b_Ra_003.png
蛋蛋,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C004_TAMATAMA.png,media\CCSM1b_C004_TAMATAMA.png
蛋蛋,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_004.png,media\CSM1b_Ca_004.png
阿罗拉 椰蛋树,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_R_005.png,media\CSM1b_R_005.png
阿罗拉 椰蛋树,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ra_005.png,media\CSM1b_Ra_005.png
凯罗斯,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C006_KAIROSU.png,media\CCSM1b_C006_KAIROSU.png
凯罗斯,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_006.png,media\CSM1b_Ca_006.png
菊草叶,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C007_CHIKORITA.png,media\CCSM1b_C007_CHIKORITA.png
菊草叶,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_007.png,media\CSM1b_Ca_007.png
月桂叶,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C008_BEIRIFU.png,media\CCSM1b_C008_BEIRIFU.png
月桂叶,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_008.png,media\CSM1b_Ca_008.png
大竺葵,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_R_009.png,media\CSM1b_R_009.png
大竺葵,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ra_009.png,media\CSM1b_Ra_009.png
毽子草,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C010_HANEKKO.png,media\CCSM1b_C010_HANEKKO.png
毽子草,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_010.png,media\CSM1b_Ca_010.png
毽子花,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C011_POPOKKO.png,media\CCSM1b_C011_POPOKKO.png
毽子花,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_011.png,media\CSM1b_Ca_011.png
毽子棉,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_R_012.png,media\CSM1b_R_012.png
毽子棉,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ra_012.png,media\CSM1b_Ra_012.png
壶壶,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_U013_TSUBOTSUBO.png,media\CCSM1b_U013_TSUBOTSUBO.png
壶壶,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ua_013.png,media\CSM1b_Ua_013.png
壶壶GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_RR_014.png,media\CSM1b_RR_014.png
木守宫,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C015_KIMORI.png,media\CCSM1b_C015_KIMORI.png
木守宫,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_015.png,media\CSM1b_Ca_015.png
森林蜥蜴,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_U016_JYUPUTORU.png,media\CCSM1b_U016_JYUPUTORU.png
森林蜥蜴,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ua_016.png,media\CSM1b_Ua_016.png
蜥蜴王,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_R_017.png,media\CSM1b_R_017.png
蜥蜴王,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ra_017.png,media\CSM1b_Ra_017.png
蜥蜴王GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_RR_018.png,media\CSM1b_RR_018.png
土居忍士,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C019_TSUCHININ.png,media\CCSM1b_C019_TSUCHININ.png
土居忍士,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_019.png,media\CSM1b_Ca_019.png
铁面忍者,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C020_TEKKANIN.png,media\CCSM1b_C020_TEKKANIN.png
铁面忍者,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_020.png,media\CSM1b_Ca_020.png
三蜜蜂,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C021_MITSUHANI.png,media\CCSM1b_C021_MITSUHANI.png
三蜜蜂,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_021.png,media\CSM1b_Ca_021.png
蜂女王,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C022_BIKUIN.png,media\CCSM1b_C022_BIKUIN.png
蜂女王,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_022.png,media\CSM1b_Ca_022.png
樱花宝,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C023_CYERINBO.png,media\CCSM1b_C023_CYERINBO.png
樱花宝,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_023.png,media\CSM1b_Ca_023.png
樱花儿,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_U024_CYERIMU.png,media\CCSM1b_U024_CYERIMU.png
樱花儿,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ua_024.png,media\CSM1b_Ua_024.png
叶伊布GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_RR_025.png,media\CSM1b_RR_025.png
切割洛托姆,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_U026_KATTOROTOMU.png,media\CCSM1b_U026_KATTOROTOMU.png
切割洛托姆,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ua_026.png,media\CSM1b_Ua_026.png
谢米◇,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_PR027_SYEMI◇.png,media\CCSM1b_PR027_SYEMI◇.png
木木枭,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C028_MOKURO.png,media\CCSM1b_C028_MOKURO.png
木木枭,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_028.png,media\CSM1b_Ca_028.png
投羽枭,https://pic.iyingdi.com/yingdiimg/pcards/CCSM1b_C029_FUKUSURO.png,media\CCSM1b_C029_FUKUSURO.png
投羽枭,https://pic.iyingdi.com/yingdiimg/pcards/CSM1b_Ca_029.png,media\CSM1b_Ca_029.png
